minute,x,y,distance_to_goal,angle_to_goal,body_part,shot_type,under_pressure,is_goal
88,108.1,36.1,12.522779244241276,0.5458022696137931,Left Foot,Open Play,False,1
94,98.6,23.2,27.2066168422316,0.21228248771245495,Right Foot,Free Kick,False,0
2,115.2,27.9,13.017296186228537,0.22145935574028708,Left Foot,Open Play,False,0
6,113.3,45.2,8.481155581640987,0.697407501132293,Head,Open Play,False,0
7,110.8,48.9,12.800390619039717,0.42085967343588104,Left Foot,Open Play,True,0
8,69.2,77.6,63.20126581010858,0.09313733694367066,Right Foot,Open Play,False,0
8,107.1,25.1,19.708373854785687,0.24666417852710354,Right Foot,Open Play,True,0
11,115.7,39.2,4.373785545725805,1.3905894630141828,Right Foot,Open Play,False,1
15,106.8,36.6,13.630847369110992,0.5108306232833129,Left Foot,Open Play,False,0
15,116.2,33.4,7.615773105863908,0.557603177623639,Head,Open Play,False,1
18,110.5,44.5,10.51189802081432,0.6214738987328972,Right Foot,Open Play,False,0
22,97.4,29.5,24.92007223103496,0.2658215231915379,Right Foot,Open Play,False,0
22,102.7,44.7,17.927074496414633,0.3901041515382285,Right Foot,Open Play,False,0
22,110.9,51.3,14.508618128546903,0.3259023702939432,Left Foot,Open Play,False,1
31,109.1,43.6,11.479111463872112,0.5930835857891591,Other,Open Play,False,0
39,109.8,31.8,13.087398519186312,0.4417359494589809,Left Foot,Open Play,True,0
43,97.5,41.3,22.537524265100636,0.32148094871908073,Right Foot,Free Kick,False,0
47,89.5,33.2,31.2488399784696,0.22779178122649862,Right Foot,Free Kick,False,0
47,52.5,43.2,67.57580928113255,0.10809659480051774,Left Foot,Open Play,False,0
49,115.0,60.4,21.00380917833715,0.08535324038301195,Right Foot,Open Play,False,1
52,112.1,36.3,8.723531395025761,0.7449630432638121,Head,Open Play,False,0
61,112.8,30.2,12.16059209084821,0.3735013620382812,Left Foot,Open Play,True,1
63,103.7,50.4,19.335201059208043,0.3196630722787001,Right Foot,Open Play,False,0
67,101.5,41.5,18.560711193270585,0.3882364420723108,Left Foot,Open Play,False,0
68,112.5,35.5,8.74642784226795,0.7159836460351524,Head,Open Play,True,0
71,102.0,29.9,20.640009689920205,0.30909471765113455,Right Foot,Open Play,True,0
73,103.1,34.9,17.652761823578775,0.3932124618527036,Right Foot,Open Play,True,0
74,110.5,23.7,18.866372200293302,0.20028828023532042,Left Foot,Open Play,True,0
79,110.2,48.4,12.90736224021004,0.4379160587497641,Right Foot,Open Play,False,1
89,100.4,43.1,19.84363877921587,0.3606860184633233,Left Foot,Free Kick,False,1
90,87.2,42.4,32.887687665751145,0.22109167973503316,Left Foot,Open Play,False,0
92,108.7,36.0,11.987076374162298,0.5656434683833981,Left Foot,Open Play,True,0
92,102.9,52.0,20.890428430264418,0.287695527187462,Left Foot,Open Play,False,1
2,81.3,46.3,39.20943763942554,0.18378617663754226,Right Foot,Open Play,False,0
8,112.2,43.7,8.633075929238661,0.7512544020587908,Head,Open Play,True,0
9,92.7,23.2,32.05510879719487,0.19455819391302576,Right Foot,Open Play,False,0
13,109.9,34.5,11.500434774390047,0.5564290523397295,Left Foot,Open Play,False,0
15,112.1,52.5,14.787156589419078,0.27460706716335415,Right Foot,Open Play,False,0
19,107.3,55.3,19.884164553734713,0.23873012331355037,Right Foot,Open Play,False,0
19,111.4,56.1,18.252944967867514,0.1943781616285275,Right Foot,Open Play,False,0
22,94.3,46.8,26.58439391823707,0.26495316884896736,Left Foot,Free Kick,False,0
26,103.4,38.4,16.67693017314637,0.43032399426697443,Right Foot,Open Play,True,0
43,102.8,49.1,19.458931111445974,0.33194741343769163,Left Foot,Open Play,False,0
44,89.8,51.9,32.459975354272835,0.20939453544903758,Right Foot,Open Play,False,0
47,113.0,32.6,10.186265262597473,0.5158296318604639,Head,Open Play,False,0
51,96.3,35.0,24.221684499637927,0.29384857831487576,Left Foot,Open Play,False,0
53,103.2,30.3,19.399226788715055,0.32669662965918844,Right Foot,Open Play,False,0
55,99.8,44.1,20.61188977265307,0.34499695758504956,Left Foot,Open Play,False,0
60,102.6,37.2,17.62384748004817,0.4048766798995825,Left Foot,Open Play,False,0
61,108.0,30.8,15.120846537148639,0.38746463695090305,Right Foot,Open Play,True,0
62,91.8,37.1,28.34872131155125,0.2555030598831091,Left Foot,Open Play,False,0
63,98.0,44.8,22.517548712060112,0.31534103694606874,Left Foot,Open Play,False,0
67,99.7,60.6,28.921445330411824,0.17861801127999766,Left Foot,Free Kick,False,0
68,99.5,40.7,20.511947737842938,0.35295957996327865,Left Foot,Open Play,False,0
68,107.5,53.6,18.47187050625897,0.27219375146843294,Left Foot,Open Play,False,0
74,114.6,42.9,6.129437168288786,1.02190807392788,Head,Open Play,True,0
77,105.0,33.5,16.347782724271816,0.40823248034312287,Head,Open Play,True,0
81,111.4,35.9,9.527329111561116,0.6829802497297142,Left Foot,Open Play,False,0
81,98.5,35.7,21.925783908448974,0.32482580403695815,Right Foot,Open Play,True,0
83,99.5,47.8,21.933763926877667,0.3104742872433438,Left Foot,Open Play,False,0
84,97.7,28.8,24.954558701768295,0.26174631504669665,Right Foot,Open Play,False,1
85,108.0,42.5,12.257650672131263,0.5706245353394579,Left Foot,Open Play,False,1
10,94.3,28.7,28.074543629416315,0.23819853389551876,Left Foot,Free Kick,False,0
26,97.9,47.4,23.306007809146546,0.296367096597146,Left Foot,Free Kick,False,0
35,115.8,30.8,10.113357503816426,0.3330064055781161,Right Foot,Open Play,False,0
35,112.7,37.7,7.653757247260978,0.8688740442662107,Right Foot,Open Play,False,0
37,100.0,56.9,26.184155514356384,0.2144391202799275,Left Foot,Open Play,False,0
41,107.8,27.8,17.25340546095176,0.30437473616415145,Right Foot,Open Play,True,0
44,113.7,37.7,6.706713054842882,0.9702832602675259,Head,Open Play,True,1
46,110.3,46.7,11.788977903109332,0.514581130946993,Head,Open Play,True,0
47,109.4,39.8,10.601886624558853,0.6647366819488527,Head,Open Play,True,0
51,93.2,24.5,30.9594896598765,0.20466649214298438,Right Foot,Open Play,False,0
55,98.8,39.3,21.211553455605276,0.34155807660804016,Left Foot,Open Play,False,0
57,107.2,25.5,19.34140636044856,0.25414849532308126,Right Foot,Open Play,False,0
61,110.7,46.4,11.289375536317317,0.5381171157010557,Right Foot,Open Play,False,1
63,104.0,28.8,19.530488985173925,0.3080897000283082,Right Foot,Open Play,False,1
75,85.3,42.4,34.78289809662214,0.2091914117242683,Right Foot,Open Play,True,0
78,113.1,29.7,12.397580409095966,0.3455455860887787,Left Foot,Open Play,False,0
80,116.1,34.6,6.661080993352358,0.7446562356440504,Left Foot,Open Play,False,0
83,105.1,44.8,15.654072952429988,0.4400339907107782,Left Foot,Open Play,False,0
88,101.2,31.0,20.84322431870846,0.3158991811062272,Right Foot,Open Play,False,0
88,113.9,41.4,6.258594091327534,1.0472890001902229,Head,Open Play,True,0
5,106.7,33.0,15.02963738750872,0.42961733797711643,Left Foot,Open Play,False,0
5,104.9,38.8,15.147607071745682,0.4728792364203377,Right Foot,Open Play,False,0
6,111.2,33.4,10.999999999999998,0.5394168613625081,Right Foot,Open Play,False,0
6,103.8,28.7,19.751708786836648,0.3049499131120807,Right Foot,Open Play,False,0
21,93.4,30.6,28.212054161297786,0.24387291604839953,Right Foot,Open Play,False,0
22,92.5,20.1,33.944955442598534,0.17494802728902925,Right Foot,Open Play,False,0
28,106.3,57.1,21.911184358678565,0.21165850680788578,Right Foot,Open Play,False,0
29,112.8,38.2,7.4215901261117905,0.901619435723337,Head,Open Play,False,0
39,107.1,48.7,15.559562975867934,0.3915622484834493,Head,Open Play,False,0
44,89.6,35.6,30.71677066359679,0.23483137251204192,Left Foot,Open Play,False,0
48,98.1,54.3,26.155305389155757,0.23461283743631078,Right Foot,Free Kick,False,0
50,105.6,20.9,23.92007525071776,0.18645038285341808,Left Foot,Open Play,False,0
53,107.4,39.1,12.632101962856375,0.5628824928105804,Left Foot,Open Play,True,1
59,108.0,39.9,12.000416659433121,0.5920397733973549,Right Foot,Penalty,False,1
67,91.9,24.9,31.90015673942684,0.2020323091805002,Left Foot,Open Play,False,0
68,112.7,27.4,14.56193668438371,0.2627700006722705,Left Foot,Open Play,False,0
71,110.2,40.7,9.824968193332738,0.7119310237927589,Right Foot,Open Play,False,0
74,96.6,34.1,24.1323434419453,0.2924170095928854,Left Foot,Open Play,False,0
75,116.5,32.9,7.915806970865321,0.4795594282513378,Head,Open Play,True,0
78,110.5,41.9,9.68813707582629,0.7126993117888585,Head,Open Play,False,0
89,106.3,30.3,16.78630394101096,0.3575936750276003,Left Foot,Open Play,False,0
92,106.6,47.8,15.504837954651448,0.4078667764303713,Left Foot,Open Play,False,0
1,114.9,50.6,11.7630778285277,0.29027947776595264,Right Foot,Open Play,True,0
1,96.0,34.9,24.535892076710805,0.290046700208582,Right Foot,Open Play,False,0
2,93.1,32.8,27.84690287985363,0.25286035200888307,Right Foot,Open Play,False,0
4,95.2,33.2,25.715365056712685,0.2731924233361544,Right Foot,Open Play,False,0
4,113.7,39.4,6.3285069329186925,1.0467209229619616,Head,Open Play,False,0
20,113.7,30.4,11.482595525402782,0.37126082168866814,Right Foot,Open Play,False,0
21,104.3,47.8,17.530829986055995,0.3727109221449138,Left Foot,Open Play,False,0
24,109.5,29.6,14.778700890132393,0.3586834299763829,Right Foot,Open Play,False,0
25,112.8,39.3,7.233947746562733,0.9345425296037236,Head,Open Play,False,0
26,100.1,26.7,23.93532953606447,0.254697591891473,Right Foot,Open Play,False,0
34,89.5,40.4,30.502622838044598,0.2388177430653291,Left Foot,Open Play,False,0
40,99.3,26.0,24.989797918350604,0.24305316879273287,Right Foot,Free Kick,False,0
45,109.1,38.0,11.081967334368032,0.6300736884191149,Head,Open Play,True,0
50,97.8,37.0,22.401785643113367,0.3211777699080996,Left Foot,Open Play,False,0
56,101.4,25.9,23.34030848125191,0.2508299006366389,Right Foot,Open Play,False,0
59,103.5,24.8,22.434125790857106,0.24172231140390588,Right Foot,Open Play,False,0
61,106.3,55.5,20.686710710018644,0.2373537368012456,Left Foot,Open Play,False,0
61,111.6,47.3,11.128791488746657,0.5079590301333916,Left Foot,Open Play,False,1
63,112.1,49.2,12.126417442921886,0.40834765716075716,Right Foot,Open Play,False,0
65,108.3,54.3,18.476471524617462,0.2554188906189159,Right Foot,Open Play,True,0
67,107.3,32.7,14.64854941623914,0.43285704077609394,Right Foot,Open Play,False,0
68,101.1,25.9,23.580076335754306,0.2496422586214846,Right Foot,Free Kick,False,0
68,106.8,54.6,19.682479518597248,0.2528218237337392,Left Foot,Open Play,False,0
70,94.1,37.8,25.993268359327196,0.27881954379556595,Right Foot,Free Kick,False,0
75,103.5,49.6,19.08952592391964,0.33139872677465204,Right Foot,Open Play,False,0
78,103.4,29.4,19.695684806576285,0.31372846423380485,Left Foot,Open Play,False,0
83,98.5,45.2,22.119900542271886,0.3193819466471902,Left Foot,Open Play,False,0
86,109.5,53.3,16.945205811674285,0.27372523847182195,Right Foot,Open Play,False,0
88,106.9,32.8,14.948244044034064,0.42825469777356084,Right Foot,Open Play,False,0
90,105.5,60.3,24.946743274423618,0.17256796585259915,Right Foot,Open Play,True,0
10,106.5,43.8,14.024621207005913,0.4944615071217259,Right Foot,Open Play,False,0
13,98.2,28.1,24.836465126905637,0.2585201088821861,Left Foot,Open Play,False,0
29,103.9,50.2,19.059118552545915,0.32492130940744013,Left Foot,Open Play,False,0
33,87.0,36.8,33.15478849276526,0.21889820330789186,Right Foot,Open Play,False,0
35,101.7,42.6,18.483776670366904,0.38745750715139726,Right Foot,Open Play,False,0
38,111.8,45.2,9.70978887515069,0.6384234096737496,Head,Open Play,False,0
38,114.3,41.7,5.948108943185224,1.0858605664645593,Right Foot,Open Play,True,1
40,106.2,24.2,20.978083801910984,0.23246632764296915,Left Foot,Open Play,False,0
41,109.9,44.4,11.016805344563362,0.6003956923011811,Left Foot,Open Play,False,0
41,104.2,45.8,16.830923919975394,0.40486441792466765,Right Foot,Open Play,False,0
47,99.8,41.4,20.24845673131659,0.35686238033653717,Left Foot,Open Play,False,0
52,116.9,49.6,10.088111815399351,0.25134132626133576,Right Foot,Open Play,False,0
54,109.2,32.5,13.148764200486672,0.46017464705764605,Left Foot,Open Play,True,0
55,95.5,30.3,26.350332066218826,0.2575216239337922,Right Foot,Open Play,False,0
57,112.6,42.2,7.720103626247519,0.8645728444265719,Right Foot,Open Play,False,0
70,103.5,57.9,24.34460925954656,0.20556069729527437,Left Foot,Open Play,False,0
76,110.4,44.7,10.688779163215973,0.6085527502114662,Head,Open Play,True,0
80,95.6,45.6,25.034376365310166,0.28337590117995076,Left Foot,Open Play,False,0
81,100.8,37.5,19.362076334938877,0.37080200485316844,Left Foot,Open Play,True,0
85,110.8,30.1,13.51480669488099,0.378682859316243,Right Foot,Open Play,True,0
86,115.8,30.2,10.662082348209474,0.29747164693231143,Left Foot,Open Play,False,0
87,116.9,37.3,4.11096095821889,1.4175734976439762,Head,Open Play,False,0
87,89.1,50.9,32.76614106055213,0.21018871638927922,Right Foot,Open Play,False,0
91,101.6,42.2,18.53105501583761,0.38750387360861305,Left Foot,Open Play,False,0
3,105.5,37.8,14.665946952038249,0.48441989397671836,Right Foot,Open Play,False,0
4,108.1,46.6,13.607718398026913,0.46931702799149105,Right Foot,Open Play,False,0
7,61.4,54.8,60.440052945046304,0.11731558269844675,Right Foot,Open Play,False,0
8,104.2,33.4,17.123083834403193,0.3919582537084384,Head,Open Play,False,0
9,108.6,36.5,11.92518343674428,0.5748382024478645,Head,Open Play,False,0
9,92.1,26.6,30.951090449287893,0.21293399784045303,Left Foot,Open Play,False,0
9,107.1,54.4,19.33313218286163,0.256266230487308,Left Foot,Open Play,False,0
14,112.6,33.0,10.186265262597479,0.5400073412773738,Other,Open Play,False,0
16,91.2,34.7,29.28361316504505,0.2447360330212284,Right Foot,Open Play,False,0
19,111.1,25.5,17.013524032369077,0.2317484398128633,Left Foot,Open Play,False,1
21,115.1,28.0,12.961867149450347,0.22795147794726978,Right Foot,Open Play,False,0
26,86.5,45.1,33.885985303662046,0.21280695092262375,Left Foot,Free Kick,False,0
30,113.9,30.2,11.543396380615194,0.3566227792640859,Left Foot,Open Play,False,1
31,105.1,31.0,17.407182425654078,0.3601703036847575,Left Foot,Open Play,True,1
44,81.9,51.1,39.684001814333186,0.17674995164779403,Right Foot,Open Play,False,1
47,113.3,45.6,8.732124598286493,0.6626000473909366,Head,Open Play,True,0
51,106.4,42.5,13.827870407260832,0.5103852921289266,Right Foot,Open Play,False,0
52,110.4,42.4,9.895453501482379,0.6935851111636067,Head,Open Play,True,0
53,110.2,55.0,17.91758912354003,0.22908490534274684,Right Foot,Open Play,False,0
60,110.9,57.1,19.370596273734062,0.18206175156559046,Right Foot,Open Play,False,0
64,91.6,53.3,31.360006377550377,0.21111225690241758,Right Foot,Open Play,False,0
80,113.7,45.5,8.363013810822027,0.6841638908992071,Head,Open Play,True,0
80,113.0,38.7,7.119691004531025,0.9416306647895301,Right Foot,Open Play,False,0
84,107.3,32.1,14.956603892595405,0.4162188527906481,Left Foot,Open Play,True,0
87,116.7,29.6,10.911003620199196,0.22476894050880625,Left Foot,Open Play,True,0
92,101.0,52.4,22.688322987827902,0.27059890650512525,Left Foot,Open Play,False,0
9,114.0,48.0,10.0,0.46933817912629106,Right Foot,Open Play,False,0
10,92.0,63.0,36.235341863986875,0.15642117068551975,Right Foot,Open Play,False,0
12,96.0,33.0,25.0,0.27971381275098095,Right Foot,Open Play,False,0
15,110.0,40.0,10.0,0.7017140165207854,Head,Open Play,False,0
17,81.0,30.0,40.26164427839479,0.17574887165922912,Right Foot,Free Kick,False,0
18,107.0,40.0,13.0,0.5488694948224779,Right Foot,Open Play,False,0
22,104.0,41.0,16.0312195418814,0.4481533108517185,Left Foot,Open Play,False,0
25,80.0,33.0,40.607881008493905,0.1771400367867333,Right Foot,Free Kick,False,0
31,91.0,40.0,29.0,0.25108629282127337,Right Foot,Open Play,False,0
32,111.0,51.0,14.212670403551895,0.3360533581207401,Right Foot,Open Play,False,0
33,107.0,46.0,14.317821063276353,0.4609626577380957,Right Foot,Open Play,False,1
40,91.0,42.0,29.068883707497267,0.24992835336290095,Right Foot,Open Play,False,0
40,91.0,50.0,30.675723300355934,0.22497357025306655,Left Foot,Open Play,False,0
42,106.0,35.0,14.866068747318506,0.4585395653254652,Left Foot,Open Play,False,0
44,95.0,21.0,31.400636936215164,0.18598025134563856,Left Foot,Open Play,False,0
45,89.0,49.0,32.28002478313795,0.21713168313874048,Right Foot,Open Play,False,0
45,94.0,48.0,27.202941017470888,0.2561756566544302,Right Foot,Open Play,False,0
45,107.0,45.0,13.92838827718412,0.48493331616722146,Right Foot,Open Play,False,0
45,113.0,62.0,23.08679276123039,0.09829567640046766,Left Foot,Open Play,False,0
46,105.0,32.0,17.0,0.37912382317115756,Left Foot,Open Play,False,0
51,97.0,41.0,23.021728866442675,0.3150432985842808,Left Foot,Open Play,False,0
53,92.0,46.0,28.635642126552707,0.24883587031967588,Right Foot,Free Kick,False,0
53,106.0,27.0,19.1049731745428,0.2836072563148022,Right Foot,Open Play,False,0
55,108.0,37.0,12.36931687685298,0.5616185180743132,Head,Open Play,True,0
58,84.0,65.0,43.829214001622255,0.13727304758753922,Right Foot,Open Play,False,0
62,108.0,67.0,29.546573405388315,0.10183307231175442,Left Foot,Free Kick,False,0
62,106.0,42.0,14.142135623730951,0.5022158866338132,Right Foot,Open Play,False,0
64,82.0,41.0,38.01315561749642,0.19190833663987783,Right Foot,Free Kick,False,0
64,105.0,61.0,25.80697580112788,0.16668779265166034,Left Foot,Open Play,False,0
69,110.0,47.0,12.206555615733702,0.49498265741378117,Left Foot,Open Play,False,0
69,107.0,31.0,15.811388300841896,0.3823931590830281,Right Foot,Open Play,False,1
80,95.0,59.0,31.400636936215164,0.18598025134563856,Left Foot,Open Play,False,0
82,92.0,33.0,28.861739379323623,0.24504629863087612,Left Foot,Free Kick,False,0
90,90.0,49.0,31.32091952673165,0.22317184754054642,Right Foot,Open Play,True,0
2,99.0,31.0,22.847319317591726,0.2935095013923473,Right Foot,Open Play,False,0
10,99.0,39.0,21.02379604162864,0.3443620866998674,Left Foot,Open Play,False,0
10,110.0,26.0,17.204650534085253,0.25344925723481726,Left Foot,Open Play,False,0
15,112.0,44.0,8.94427190999916,0.7212157681992964,Left Foot,Open Play,False,0
19,97.0,45.0,23.53720459187964,0.30190904517057643,Right Foot,Open Play,False,0
20,105.0,55.0,21.213203435596427,0.24637698965294552,Right Foot,Open Play,False,0
26,105.0,47.0,16.55294535724685,0.39875654982161557,Right Foot,Open Play,False,1
29,91.0,33.0,29.832867780352597,0.23758793052950497,Right Foot,Open Play,False,0
33,105.0,43.0,15.297058540778355,0.46182477261861193,Right Foot,Open Play,False,1
36,98.0,52.0,25.059928172283335,0.2562612835713111,Right Foot,Open Play,False,0
38,88.0,43.0,32.14031735997639,0.22581778985082748,Right Foot,Open Play,False,0
42,115.0,41.0,5.0990195135927845,1.2391346885181298,Left Foot,Open Play,False,0
46,93.0,41.0,27.018512172212592,0.26911046912636316,Right Foot,Open Play,False,0
46,99.0,44.0,21.37755832643195,0.333575673367193,Right Foot,Open Play,True,0
51,113.0,54.0,15.652475842498529,0.21773210329380888,Right Foot,Open Play,False,0
51,104.0,46.0,17.08800749063506,0.39795182825257513,Left Foot,Open Play,False,0
53,94.0,43.0,26.1725046566048,0.2761412446340978,Left Foot,Open Play,False,1
62,108.0,30.0,15.620499351813308,0.36394375624213626,Left Foot,Open Play,False,0
64,115.0,44.0,6.4031242374328485,0.9246007898211271,Right Foot,Open Play,False,0
65,94.0,47.0,26.92582403567252,0.26133541709687014,Right Foot,Open Play,False,0
66,92.0,39.0,28.0178514522438,0.25963275423083093,Right Foot,Open Play,False,0
68,100.0,45.0,20.615528128088304,0.3417271438888767,Right Foot,Open Play,False,1
70,99.0,32.0,22.47220505424423,0.30305836305553735,Right Foot,Open Play,False,0
84,99.0,48.0,22.47220505424423,0.30305836305553735,Left Foot,Open Play,False,0
90,86.0,56.0,37.57658845611187,0.17610542080186958,Right Foot,Open Play,False,0
92,107.0,59.0,23.021728866442675,0.18216088083527338,Right Foot,Open Play,False,0
4,98.0,37.0,22.20360331117452,0.32394800247582445,Left Foot,Open Play,False,0
4,100.0,27.0,23.853720883753127,0.257640675158742,Right Foot,Open Play,False,0
7,106.0,56.0,21.2602916254693,0.22953240549625264,Left Foot,Open Play,False,0
12,111.0,37.0,9.486832980505138,0.71027262836358,Head,Open Play,True,0
17,109.0,41.0,11.045361017187261,0.6379784967323758,Left Foot,Open Play,False,0
20,109.0,28.0,16.278820596099706,0.30972671056252277,Left Foot,Open Play,False,0
28,99.0,57.0,27.018512172212592,0.2113093501567609,Left Foot,Free Kick,False,0
31,103.0,52.0,20.808652046684813,0.2883024928730875,Left Foot,Open Play,False,0
33,98.0,57.0,27.80287754891569,0.20891181907705336,Left Foot,Free Kick,False,0
34,105.0,21.0,24.20743687382041,0.189455661673943,Right Foot,Open Play,False,0
35,108.0,40.0,12.0,0.5920752289498055,Left Foot,Open Play,False,0
36,104.0,60.0,25.612496949731394,0.18027952298239525,Right Foot,Open Play,False,0
38,106.0,49.0,16.64331697709324,0.3707831280426803,Left Foot,Open Play,False,0
38,107.0,23.0,21.400934559032695,0.21085167207337818,Right Foot,Open Play,False,0
39,85.0,50.0,36.40054944640259,0.19290433631401213,Right Foot,Open Play,False,0
39,102.0,41.0,18.027756377319946,0.40004294106021976,Left Foot,Open Play,False,0
41,106.0,42.0,14.142135623730951,0.5022158866338132,Left Foot,Open Play,False,0
48,93.0,57.0,31.906112267087632,0.1942533633217579,Right Foot,Open Play,False,0
50,86.0,24.0,37.57658845611187,0.17610542080186958,Right Foot,Open Play,False,0
52,107.0,61.0,24.698178070456937,0.15817031705990992,Right Foot,Open Play,False,0
53,103.0,40.0,17.0,0.42411453154041373,Left Foot,Open Play,False,0
55,95.0,19.0,32.64965543462902,0.1721339784386683,Left Foot,Open Play,False,0
58,105.0,35.0,15.811388300841896,0.43448924874391026,Left Foot,Open Play,False,0
60,113.0,38.0,7.280109889280518,0.9127873142810388,Head,Open Play,False,0
63,98.0,46.0,22.80350850198276,0.3077797495348441,Right Foot,Open Play,False,0
65,110.0,30.0,14.142135623730951,0.3738280874073855,Right Foot,Open Play,False,0
67,99.0,58.0,27.65863337187866,0.20174029758036593,Left Foot,Open Play,False,0
69,101.0,49.0,21.02379604162864,0.3137751082057479,Right Foot,Open Play,False,0
70,102.0,52.0,21.633307652783937,0.28210467494667263,Left Foot,Open Play,False,0
71,98.0,23.0,27.80287754891569,0.20891181907705336,Right Foot,Open Play,False,0
73,111.0,55.0,17.4928556845359,0.22145759809675603,Left Foot,Open Play,False,0
76,94.0,24.0,30.528675044947494,0.2042934727891798,Left Foot,Open Play,False,0
77,108.0,47.0,13.892443989449804,0.454869374503526,Right Foot,Open Play,False,0
81,111.0,43.0,9.486832980505138,0.71027262836358,Head,Open Play,True,0
82,117.0,49.0,9.486832980505138,0.27918080898835185,Head,Open Play,False,1
84,104.0,40.0,16.0,0.4497617340565456,Left Foot,Open Play,False,0
87,113.0,49.0,11.40175425099138,0.4140330262551767,Head,Open Play,True,1
90,104.0,31.0,18.35755975068582,0.34725724961753635,Left Foot,Open Play,False,0
94,94.0,50.0,27.85677655436824,0.2445699907535532,Right Foot,Free Kick,False,0
90,92.0,46.0,28.635642126552707,0.24883587031967588,Right Foot,Open Play,False,0
91,98.0,47.0,23.08679276123039,0.3005400647013534,Left Foot,Open Play,False,0
92,99.0,29.0,23.706539182259394,0.2731959231451673,Right Foot,Open Play,False,0
94,109.0,41.0,11.045361017187261,0.6379784967323758,Left Foot,Penalty,False,0
95,101.0,56.0,24.839484696748443,0.22646327602117722,Left Foot,Open Play,False,0
96,114.0,49.0,10.816653826391969,0.4009557083482145,Right Foot,Open Play,False,0
107,96.0,53.0,27.294688127912362,0.23566768422967316,Right Foot,Open Play,False,0
111,113.0,43.0,7.615773105863909,0.8545209127072075,Right Foot,Open Play,False,0
112,99.0,52.0,24.186773244895647,0.26271170561800317,Left Foot,Open Play,False,0
118,84.0,39.0,36.013886210738214,0.20248350311949886,Right Foot,Open Play,False,0
120,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
120,108.0,40.0,12.0,0.5920752289498055,Left Foot,Penalty,False,0
121,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
122,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
123,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
123,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
124,108.0,40.0,12.0,0.5920752289498055,Left Foot,Penalty,False,0
125,108.0,40.0,12.0,0.5920752289498055,Left Foot,Penalty,False,1
126,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,0
127,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
2,106.0,40.0,14.0,0.5114114144755495,Right Foot,Open Play,False,0
9,104.0,52.0,20.0,0.29415674267612435,Right Foot,Open Play,False,0
13,88.0,33.0,32.7566787083184,0.21756460961236435,Right Foot,Open Play,False,0
14,112.0,49.0,12.041594578792296,0.4186630473560037,Right Foot,Open Play,False,0
18,100.0,25.0,25.0,0.23494960125407527,Left Foot,Open Play,False,0
21,106.0,28.0,18.439088914585774,0.3040451882295372,Right Foot,Open Play,False,0
25,114.0,43.0,6.708203932499369,0.9470432393855704,Head,Open Play,True,0
26,113.0,41.0,7.0710678118654755,0.950489982982554,Head,Open Play,True,0
29,109.0,52.0,16.278820596099706,0.30972671056252277,Left Foot,Open Play,False,0
30,101.0,44.0,19.4164878389476,0.3653329051504302,Left Foot,Open Play,False,0
30,97.0,37.0,23.194827009486403,0.310544101059018,Left Foot,Open Play,False,0
34,115.0,52.0,13.0,0.23101272115448857,Right Foot,Open Play,False,0
36,115.0,40.0,5.0,1.2637624630824704,Head,Open Play,True,0
42,108.0,42.0,12.165525060596439,0.578186065120238,Left Foot,Open Play,False,0
58,114.0,44.0,7.211102550927978,0.849721767477454,Head,Open Play,True,0
58,115.0,37.0,5.830951894845301,1.0580561711516294,Head,Open Play,False,0
59,117.0,43.0,4.242640687119285,1.3641181738203503,Left Foot,Open Play,False,1
61,111.0,54.0,16.64331697709324,0.2449033260022997,Right Foot,Open Play,True,0
62,88.0,34.0,32.55764119219941,0.22018101203247617,Right Foot,Open Play,False,0
65,101.0,46.0,19.924858845171276,0.34782091383149527,Right Foot,Open Play,False,0
67,108.0,40.0,12.0,0.5920752289498055,Right Foot,Penalty,False,1
69,98.0,46.0,22.80350850198276,0.3077797495348441,Right Foot,Open Play,False,0
71,113.0,58.0,19.313207915827967,0.14153715175454296,Right Foot,Open Play,False,0
74,101.0,48.0,20.615528128088304,0.3258524513945972,Right Foot,Open Play,False,0
75,97.0,27.0,26.419689627245813,0.24113786529565662,Left Foot,Open Play,False,0
76,117.0,55.0,15.297058540778355,0.09921784543158774,Right Foot,Open Play,False,0
82,102.0,47.0,19.313207915827967,0.35121203389645095,Left Foot,Open Play,False,0
86,100.0,41.0,20.024984394500787,0.3611397948230586,Left Foot,Open Play,False,0
88,112.0,41.0,8.06225774829855,0.8484528282477926,Left Foot,Open Play,False,1
90,108.0,27.0,17.69180601295413,0.2851943209874135,Left Foot,Open Play,False,0
12,85.0,60.0,40.311288741492746,0.15765277697887142,Right Foot,Open Play,True,0
27,94.0,22.0,31.622776601683793,0.19056332898629746,Right Foot,Free Kick,False,0
31,97.0,50.0,25.079872407968907,0.26695934491061585,Right Foot,Open Play,False,0
31,107.0,40.0,13.0,0.5488694948224779,Other,Open Play,False,0
